Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
09:58:16,7.8,2568.0,122.0,121.88,-0.12,31.41
09:59:01,7.8,2342.0,122.0,122.06,0.06,31.51
09:59:46,7.8,2509.0,122.0,122.24,0.24,31.61
10:00:31,7.8,2479.0,122.0,122.43,0.43,31.71
10:01:16,7.8,1858.0,122.0,122.61,0.61,31.81
10:02:01,7.8,2211.0,122.0,122.8,0.8,31.91
10:02:46,7.8,2725.0,122.0,122.98,0.98,32.01
10:03:31,7.8,3030.0,122.0,123.17,1.17,32.11
10:04:16,7.8,1789.0,122.0,123.35,1.35,32.21
10:05:01,7.8,1975.0,122.0,123.54,1.54,32.31
10:05:46,7.8,2396.0,122.0,123.73,1.73,32.4
10:06:31,7.5,1938.0,122.0,123.91,1.91,32.5
10:07:16,7.8,1947.0,122.0,124.1,2.1,32.6
10:08:01,7.8,2317.0,122.0,124.29,2.29,32.7
10:08:46,7.8,2671.0,122.0,124.48,2.48,32.8
10:09:31,7.8,2087.0,122.0,124.67,2.67,32.9
10:10:17,7.8,1984.0,122.0,124.86,2.86,33.0
10:11:02,7.8,2799.0,122.0,125.05,3.05,33.09
10:11:47,7.8,2193.0,122.0,125.24,3.24,33.19
10:12:32,7.8,2408.0,122.0,125.43,3.43,33.29
10:13:17,7.8,2082.0,122.0,125.62,3.62,33.38
10:14:02,7.8,1717.0,122.0,125.81,3.81,33.48
10:14:47,7.8,1665.0,122.0,126.0,4.0,33.58
10:15:32,7.8,1599.0,122.0,126.19,4.19,33.67
10:16:17,7.8,1986.0,122.0,126.38,4.38,33.77
10:17:02,7.8,2761.0,122.0,126.58,4.58,33.86
10:17:47,7.8,2481.0,122.0,126.77,4.77,33.96
10:18:32,7.8,2180.0,122.0,126.96,4.96,34.05
10:19:17,8.1,1890.0,122.0,127.16,5.16,34.15
10:20:02,8.1,2649.0,122.0,127.35,5.35,34.24
10:20:47,8.1,3704.0,122.0,127.54,5.54,34.34
10:21:32,8.1,4111.0,122.0,127.74,5.74,34.43
10:22:17,7.8,3528.0,122.0,127.93,5.93,34.52
10:23:02,7.8,3625.0,122.0,128.13,6.13,34.62
10:23:47,7.8,2663.0,122.0,128.32,6.32,34.71
10:24:32,7.8,2932.0,122.0,128.52,6.52,34.8
10:25:17,7.8,2824.0,122.0,128.72,6.72,34.9
10:26:02,7.8,2247.0,122.0,128.91,6.91,34.99
10:26:47,7.8,1739.0,122.0,129.11,7.11,35.08
10:27:32,7.8,1890.0,122.0,129.31,7.31,35.17
10:28:17,8.1,2714.0,122.0,129.51,7.51,35.27
10:29:02,7.8,2800.0,122.0,129.71,7.71,35.36
10:29:47,7.8,2432.0,122.0,129.91,7.91,35.45
10:30:32,7.5,2371.0,122.0,130.11,8.11,35.54
10:31:17,7.5,2383.0,122.0,130.31,8.31,35.63
10:32:02,7.5,1764.0,122.0,130.51,8.51,35.72
10:32:47,7.5,1652.0,122.0,130.71,8.71,35.81
10:33:32,7.5,1492.0,122.0,130.91,8.91,35.9
10:34:17,7.5,1612.0,122.0,131.11,9.11,35.99
10:35:02,7.5,1781.0,122.0,131.31,9.31,36.08
10:35:47,7.5,1619.0,122.0,131.51,9.51,36.17
10:36:32,7.5,1449.0,122.0,131.72,9.72,36.26
10:37:17,7.5,1499.0,122.0,131.92,9.92,36.35
10:38:02,7.5,1730.0,122.0,132.12,10.12,36.43
10:38:47,7.5,1692.0,122.0,132.33,10.33,36.52
10:39:32,7.5,1721.0,122.0,132.53,10.53,36.61
10:40:17,7.5,1275.0,122.0,132.74,10.74,36.7
10:41:02,7.5,1455.0,122.0,132.94,10.94,36.78
10:41:47,7.5,1370.0,122.0,133.15,11.15,36.87
10:42:32,7.5,1369.0,122.0,133.35,11.35,36.96
10:43:17,7.8,1538.0,122.0,133.56,11.56,37.04
10:44:02,7.8,1883.0,122.0,133.77,11.77,37.13
10:44:47,7.8,1894.0,122.0,133.97,11.97,37.22
10:45:32,7.8,2075.0,122.0,134.18,12.18,37.3
10:46:17,8.1,2972.0,122.0,134.39,12.39,37.39
10:47:02,8.1,3528.0,122.0,134.6,12.6,37.47
10:47:47,8.1,3587.0,122.0,134.81,12.81,37.56
10:48:32,8.1,4067.0,122.0,135.02,13.02,37.64
10:49:17,8.1,3517.0,122.0,135.23,13.23,37.72
10:50:02,8.1,3477.0,122.0,135.44,13.44,37.81
10:50:47,8.1,3519.0,122.0,135.65,13.65,37.89
10:51:32,8.1,3506.0,122.0,135.86,13.86,37.97
10:52:17,8.1,3024.0,122.0,136.07,14.07,38.06
10:53:02,8.1,3630.0,122.0,136.28,14.28,38.14
10:53:47,8.1,3479.0,122.0,136.5,14.5,38.22
10:54:32,8.1,3628.0,122.0,136.71,14.71,38.3
10:55:17,8.1,4261.0,122.0,136.92,14.92,38.38
10:56:02,7.8,4090.0,122.0,137.14,15.14,38.46
10:56:47,7.8,2230.0,122.0,137.35,15.35,38.54
10:57:32,7.8,2170.0,122.0,137.57,15.57,38.62
10:58:17,7.8,2057.0,122.0,137.78,15.78,38.7
10:59:02,7.8,2460.0,122.0,138.0,16.0,38.78
10:59:47,7.8,2250.0,122.0,138.21,16.21,38.86
11:00:32,7.8,2466.0,122.0,138.43,16.43,38.94
11:01:17,7.8,2553.0,122.0,138.65,16.65,39.02
11:02:02,7.8,2241.0,122.0,138.86,16.86,39.1
11:02:47,7.8,2386.0,122.0,139.08,17.08,39.18
11:03:32,7.8,2142.0,122.0,139.3,17.3,39.26
11:04:17,7.8,2418.0,122.0,139.52,17.52,39.33
11:05:02,8.1,3962.0,122.0,139.74,17.74,39.41
11:05:47,8.1,5558.0,122.0,139.96,17.96,39.49
11:06:32,8.1,4495.0,122.0,140.18,18.18,39.56
11:07:17,8.1,4490.0,122.0,140.4,18.4,39.64
11:08:02,7.8,4734.0,122.0,140.62,18.62,39.71
11:08:47,7.8,3461.0,122.0,140.84,18.84,39.79
11:09:32,7.8,3159.0,122.0,141.06,19.06,39.86
11:10:17,7.8,2415.0,122.0,141.29,19.29,39.94
11:11:02,7.5,2181.0,122.0,141.51,19.51,40.01
11:11:47,7.5,1392.0,122.0,141.73,19.73,40.09
11:12:32,7.2,1060.0,122.0,141.96,19.96,40.16
11:13:17,7.5,1124.0,122.0,142.18,20.18,40.23
11:14:02,7.5,1407.0,122.0,142.41,20.41,40.31
11:14:47,7.8,1933.0,122.0,142.63,20.63,40.38
11:15:32,7.8,1760.0,122.0,142.86,20.86,40.45
11:16:17,7.8,1942.0,122.0,143.08,21.08,40.52
11:17:02,8.1,3115.0,122.0,143.31,21.31,40.59
11:17:47,8.1,4251.0,122.0,143.53,21.53,40.66
11:18:32,8.1,4352.0,122.0,143.76,21.76,40.73
11:19:17,8.1,3711.0,122.0,143.99,21.99,40.8
11:20:02,8.4,6267.0,122.0,144.22,22.22,40.87
11:20:47,8.1,3953.0,122.0,144.45,22.45,40.94
11:21:32,8.4,6064.0,122.0,144.68,22.68,41.01
11:22:17,8.4,6554.0,122.0,144.91,22.91,41.08
11:23:02,8.4,6950.0,122.0,145.13,23.13,41.15
11:23:47,8.4,6877.0,122.0,145.37,23.37,41.22
11:24:32,8.4,6571.0,122.0,145.6,23.6,41.28
