Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
09:39:14,8.7,4638.0,114.0,114.19,0.19,32.2
09:39:15,8.7,4643.0,115.0,114.19,-0.81,32.2
09:39:17,8.7,4635.0,116.0,114.2,-1.8,32.2
09:39:19,8.7,5107.0,117.0,114.21,-2.79,32.21
09:39:21,8.7,4663.0,118.0,114.22,-3.78,32.21
09:39:23,8.7,4545.0,119.0,114.23,-4.77,32.22
09:39:25,8.7,4637.0,120.0,114.23,-5.77,32.22
09:39:27,8.7,4623.0,121.0,114.24,-6.76,32.23
09:39:29,8.7,4625.0,122.0,114.25,-7.75,32.23
09:39:30,8.7,4627.0,123.0,114.25,-8.75,32.24
09:39:32,8.7,4615.0,124.0,114.26,-9.74,32.24
09:39:34,8.7,4614.0,125.0,114.27,-10.73,32.25
09:39:36,8.7,4613.0,126.0,114.28,-11.72,32.25
09:39:38,8.7,4632.0,127.0,114.28,-12.72,32.25
09:39:39,8.7,4638.0,128.0,114.29,-13.71,32.26
09:39:41,8.7,4629.0,129.0,114.3,-14.7,32.26
09:39:43,8.4,4640.0,130.0,114.3,-15.7,32.27
09:39:45,8.4,4642.0,131.0,114.31,-16.69,32.27
09:39:47,8.4,4614.0,132.0,114.32,-17.68,32.28
09:39:49,8.4,4629.0,133.0,114.33,-18.67,32.28
09:39:50,8.4,4662.0,134.0,114.33,-19.67,32.28
09:39:53,8.4,4657.0,135.0,114.34,-20.66,32.29
09:39:55,8.4,4663.0,136.0,114.35,-21.65,32.3
09:39:56,8.4,4660.0,137.0,114.36,-22.64,32.3
09:39:58,8.4,4655.0,138.0,114.36,-23.64,32.3
09:40:00,8.4,4660.0,139.0,114.37,-24.63,32.31
09:40:02,8.4,4660.0,140.0,114.38,-25.62,32.31
09:40:04,8.4,4660.0,141.0,114.39,-26.61,32.32
09:40:06,8.4,4649.0,142.0,114.39,-27.61,32.32
09:40:07,8.4,4651.0,143.0,114.4,-28.6,32.32
09:40:09,8.4,4645.0,144.0,114.41,-29.59,32.33
09:40:11,8.4,4656.0,145.0,114.41,-30.59,32.33
09:40:13,8.4,4666.0,146.0,114.42,-31.58,32.34
09:40:15,8.4,4679.0,147.0,114.43,-32.57,32.34
09:40:17,8.4,4657.0,148.0,114.44,-33.56,32.35
09:40:18,8.4,4638.0,149.0,114.44,-34.56,32.35
09:40:20,8.4,4642.0,150.0,114.45,-35.55,32.36
09:40:22,8.4,4640.0,151.0,114.46,-36.54,32.36
09:40:24,8.4,4656.0,152.0,114.46,-37.54,32.37
09:40:26,8.4,4634.0,153.0,114.47,-38.53,32.37
09:40:28,8.4,4640.0,154.0,114.48,-39.52,32.38
09:40:30,8.4,4692.0,155.0,114.49,-40.51,32.38
09:40:32,8.4,4656.0,156.0,114.5,-41.5,32.38
09:40:34,8.4,4659.0,157.0,114.5,-42.5,32.39
09:40:36,8.4,4639.0,158.0,114.51,-43.49,32.39
09:40:37,8.4,4657.0,159.0,114.52,-44.48,32.4
09:40:39,8.4,4661.0,160.0,114.52,-45.48,32.4
09:40:41,8.4,4622.0,161.0,114.53,-46.47,32.41
09:40:43,8.4,4484.0,162.0,114.54,-47.46,32.41
09:40:45,8.4,4572.0,163.0,114.55,-48.45,32.42
09:40:46,8.4,4538.0,164.0,114.55,-49.45,32.42
09:40:48,8.4,4548.0,165.0,114.56,-50.44,32.42
09:40:50,8.4,4548.0,166.0,114.57,-51.43,32.43
09:40:52,8.4,4543.0,167.0,114.57,-52.43,32.43
09:40:54,8.4,4552.0,168.0,114.58,-53.42,32.44
09:40:56,8.4,4546.0,169.0,114.59,-54.41,32.44
09:40:58,8.4,4558.0,170.0,114.6,-55.4,32.45
09:41:00,8.4,4552.0,171.0,114.61,-56.39,32.45
09:41:02,8.4,4552.0,172.0,114.61,-57.39,32.46
09:41:03,8.4,4552.0,173.0,114.62,-58.38,32.46
09:41:05,8.4,4560.0,174.0,114.63,-59.37,32.46
09:41:07,8.4,4560.0,175.0,114.63,-60.37,32.47
09:41:09,8.4,4565.0,176.0,114.64,-61.36,32.47
09:41:11,8.4,4565.0,177.0,114.65,-62.35,32.48
09:41:13,8.4,4571.0,178.0,114.66,-63.34,32.48
09:41:14,8.4,4562.0,179.0,114.66,-64.34,32.49
09:41:16,8.4,4567.0,180.0,114.67,-65.33,32.49
09:41:18,8.4,4567.0,181.0,114.68,-66.32,32.49
09:41:20,8.4,4562.0,182.0,114.68,-67.32,32.5
09:41:22,8.4,4567.0,183.0,114.69,-68.31,32.5
09:41:24,8.4,4562.0,184.0,114.7,-69.3,32.51
09:41:25,8.4,4567.0,185.0,114.7,-70.3,32.51
09:41:28,8.4,4567.0,186.0,114.72,-71.28,32.52
09:41:30,8.4,4567.0,187.0,114.72,-72.28,32.52
09:41:31,8.4,4577.0,188.0,114.73,-73.27,32.53
09:41:33,8.4,4586.0,189.0,114.74,-74.26,32.53
09:41:35,8.4,4581.0,190.0,114.74,-75.26,32.54
09:41:37,8.1,4586.0,191.0,114.75,-76.25,32.54
09:41:39,8.1,4586.0,192.0,114.76,-77.24,32.55
09:41:41,8.1,4598.0,193.0,114.77,-78.23,32.55
09:41:43,8.1,4583.0,194.0,114.77,-79.23,32.55
09:41:45,8.1,4588.0,195.0,114.78,-80.22,32.56
09:41:47,8.1,4598.0,196.0,114.79,-81.21,32.56
09:41:49,8.1,4600.0,197.0,114.8,-82.2,32.57
09:41:51,8.1,4605.0,198.0,114.81,-83.19,32.57
09:41:53,8.1,4605.0,199.0,114.81,-84.19,32.58
09:41:54,8.1,4605.0,200.0,114.82,-85.18,32.58
09:41:56,8.1,4602.0,201.0,114.83,-86.17,32.59
09:41:58,8.1,4602.0,202.0,114.83,-87.17,32.59
09:42:00,8.1,4611.0,203.0,114.84,-88.16,32.6
09:42:02,8.1,4600.0,204.0,114.85,-89.15,32.6
09:42:04,8.1,4594.0,205.0,114.86,-90.14,32.61
09:42:06,8.1,4600.0,206.0,114.86,-91.14,32.61
09:42:08,8.1,4594.0,207.0,114.87,-92.13,32.61
09:42:10,8.1,4600.0,208.0,114.88,-93.12,32.62
09:42:11,8.1,4611.0,209.0,114.88,-94.12,32.62
09:42:13,8.1,4600.0,210.0,114.89,-95.11,32.63
09:42:15,8.1,4596.0,211.0,114.9,-96.1,32.63
09:42:17,8.1,4602.0,212.0,114.91,-97.09,32.64
09:42:19,8.1,4602.0,213.0,114.92,-98.08,32.64
09:42:21,8.1,4602.0,214.0,114.92,-99.08,32.65
09:42:22,8.1,4602.0,215.0,114.93,-100.07,32.65
09:42:24,8.1,4602.0,216.0,114.94,-101.06,32.65
09:42:26,8.1,4602.0,217.0,114.94,-102.06,32.66
09:42:28,8.1,4602.0,218.0,114.95,-103.05,32.66
09:42:30,8.1,4611.0,219.0,114.96,-104.04,32.67
09:42:32,8.1,4598.0,220.0,114.97,-105.03,32.67
09:42:34,7.8,4609.0,221.0,114.98,-106.02,32.68
09:42:36,7.8,4604.0,222.0,114.98,-107.02,32.68
09:42:38,7.8,4609.0,223.0,114.99,-108.01,32.69
09:42:40,7.8,4615.0,224.0,115.0,-109.0,32.69
09:42:42,7.8,4606.0,225.0,115.01,-109.99,32.7
09:42:44,7.8,4600.0,226.0,115.01,-110.99,32.7
09:42:46,7.8,4606.0,227.0,115.02,-111.98,32.71
09:42:48,7.8,4602.0,228.0,115.03,-112.97,32.71
09:42:50,7.8,4608.0,229.0,115.04,-113.96,32.72
09:42:51,7.8,4599.0,230.0,115.04,-114.96,32.72
09:42:53,7.8,4616.0,231.0,115.05,-115.95,32.72
09:42:55,7.8,4618.0,232.0,115.06,-116.94,32.73
09:42:57,7.8,4614.0,233.0,115.07,-117.93,32.73
09:42:59,7.8,4618.0,234.0,115.07,-118.93,32.74
09:43:01,7.8,4609.0,235.0,115.08,-119.92,32.74
09:43:03,7.8,4614.0,236.0,115.09,-120.91,32.75
09:43:05,7.8,4615.0,237.0,115.1,-121.9,32.75
09:43:06,7.8,4626.0,238.0,115.1,-122.9,32.75
09:43:08,7.5,4621.0,239.0,115.11,-123.89,32.76
09:43:10,7.5,4623.0,240.0,115.12,-124.88,32.76
09:43:12,7.5,4623.0,241.0,115.12,-125.88,32.77
09:43:14,7.5,4623.0,242.0,115.13,-126.87,32.77
09:43:16,7.5,4634.0,243.0,115.14,-127.86,32.78
