Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
12:05:56,22.68,22395,39,157.14,118.14,48.5
12:05:57,22.68,22478,38,157.14,119.14,48.5
12:05:59,22.65,22392,37,157.16,120.16,48.5
12:06:01,22.65,22379,36,157.17,121.17,48.51
12:06:03,22.62,22240,35,157.18,122.18,48.51
12:06:05,22.62,22044,34,157.19,123.19,48.51
12:06:06,22.62,22007,33,157.2,124.2,48.51
12:06:09,22.59,21778,32,157.22,125.22,48.52
12:06:10,22.59,21490,31,157.22,126.22,48.52
12:06:12,22.56,20968,30,157.23,127.23,48.52
12:06:14,22.56,20489,29,157.25,128.25,48.52
12:06:16,22.53,19875,28,157.26,129.26,48.52
12:06:18,22.5,19441,27,157.27,130.27,48.52
