Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
07:46:19,7.8,907.0,93.0,93.37,0.37,12.02
07:47:04,7.8,928.0,93.0,93.51,0.51,12.14
07:47:49,8.1,942.0,93.0,93.66,0.66,12.25
07:48:34,8.1,972.0,93.0,93.81,0.81,12.37
07:49:19,7.8,978.0,93.0,93.95,0.95,12.49
07:50:04,7.8,993.0,93.0,94.1,1.1,12.61
07:50:49,7.8,1014.0,93.0,94.25,1.25,12.72
07:51:35,8.1,1026.0,93.0,94.4,1.4,12.84
07:52:20,8.1,1061.0,93.0,94.55,1.55,12.96
07:53:05,8.1,1086.0,93.0,94.69,1.69,13.08
07:53:50,8.1,1111.0,93.0,94.84,1.84,13.2
07:54:35,8.1,1124.0,93.0,94.99,1.99,13.32
07:55:20,8.1,1130.0,93.0,95.14,2.14,13.43
07:56:05,8.1,1151.0,93.0,95.28,2.28,13.55
07:56:50,8.1,1149.0,93.0,95.43,2.43,13.67
07:57:35,8.1,1177.0,93.0,95.58,2.58,13.79
07:58:20,8.1,1187.0,93.0,95.73,2.73,13.9
07:59:05,8.1,1204.0,93.0,95.87,2.87,14.02
07:59:50,8.1,1214.0,93.0,96.02,3.02,14.14
08:00:35,8.1,1210.0,93.0,96.17,3.17,14.26
08:01:20,8.1,1213.0,93.0,96.32,3.32,14.38
08:02:05,8.1,1237.0,93.0,96.47,3.47,14.49
08:02:50,8.1,1258.0,93.0,96.62,3.62,14.61
08:03:35,8.1,1272.0,93.0,96.77,3.77,14.73
08:04:20,8.1,1281.0,93.0,96.91,3.91,14.85
08:05:05,8.1,1278.0,93.0,97.06,4.06,14.96
08:05:50,8.1,1342.0,93.0,97.21,4.21,15.08
08:06:35,8.1,1361.0,93.0,97.36,4.36,15.2
08:07:20,8.1,1402.0,93.0,97.51,4.51,15.31
08:08:05,8.1,1415.0,93.0,97.66,4.66,15.43
08:08:50,8.1,1423.0,93.0,97.81,4.81,15.55
08:09:35,8.1,1456.0,93.0,97.96,4.96,15.67
08:10:20,8.1,1492.0,93.0,98.11,5.11,15.78
08:11:05,8.1,1509.0,93.0,98.26,5.26,15.9
08:11:50,8.1,1496.0,93.0,98.41,5.41,16.02
08:12:35,8.1,1525.0,93.0,98.56,5.56,16.14
