Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
07:16:49,6.6,301.0,88.0,88.59,0.59,5.73
07:17:34,6.6,345.0,88.0,88.73,0.73,5.85
07:18:19,6.6,400.0,88.0,88.88,0.88,5.96
