Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
08:39:24,6.6,761.0,104.0,103.83,-0.17,20.62
08:40:09,6.6,615.0,104.0,103.99,-0.01,20.74
08:40:54,6.6,568.0,104.0,104.14,0.14,20.85
08:41:39,6.6,615.0,104.0,104.3,0.3,20.97
08:42:24,6.6,693.0,104.0,104.46,0.46,21.08
08:43:09,6.6,601.0,104.0,104.61,0.61,21.2
08:43:54,6.6,632.0,104.0,104.77,0.77,21.31
08:44:39,6.6,595.0,104.0,104.93,0.93,21.43
08:45:24,6.6,644.0,104.0,105.08,1.08,21.54
08:46:09,6.6,588.0,104.0,105.24,1.24,21.66
08:46:54,6.6,607.0,104.0,105.4,1.4,21.77
08:47:39,6.6,637.0,104.0,105.56,1.56,21.88
08:48:24,6.6,625.0,104.0,105.71,1.71,22.0
08:49:09,6.6,702.0,104.0,105.87,1.87,22.11
08:49:54,6.6,699.0,104.0,106.03,2.03,22.23
08:50:39,6.6,675.0,104.0,106.19,2.19,22.34
08:51:24,6.6,604.0,104.0,106.35,2.35,22.45
08:52:09,6.6,631.0,104.0,106.51,2.51,22.57
08:52:54,6.6,616.0,104.0,106.67,2.67,22.68
08:53:39,6.6,639.0,104.0,106.83,2.83,22.79
08:54:24,6.9,767.0,104.0,106.99,2.99,22.91
08:55:09,6.6,684.0,104.0,107.15,3.15,23.02
08:55:54,6.9,750.0,104.0,107.31,3.31,23.14
08:56:39,6.9,736.0,104.0,107.47,3.47,23.25
08:57:24,6.9,780.0,104.0,107.63,3.63,23.36
08:58:09,6.9,1006.0,104.0,107.79,3.79,23.47
08:58:54,6.9,942.0,104.0,107.95,3.95,23.59
08:59:39,6.9,829.0,104.0,108.11,4.11,23.7
09:00:24,6.9,909.0,104.0,108.27,4.27,23.81
09:01:09,6.9,963.0,104.0,108.43,4.43,23.93
09:01:54,7.2,1077.0,104.0,108.59,4.59,24.04
09:02:39,7.2,1121.0,104.0,108.76,4.76,24.15
09:03:24,7.2,1123.0,104.0,108.92,4.92,24.26
09:04:09,7.2,1142.0,104.0,109.08,5.08,24.37
09:04:54,7.2,1017.0,104.0,109.24,5.24,24.49
09:05:39,7.2,1013.0,104.0,109.41,5.41,24.6
09:06:24,7.2,1050.0,104.0,109.57,5.57,24.71
09:07:09,6.9,937.0,104.0,109.73,5.73,24.82
09:07:54,6.9,930.0,104.0,109.9,5.9,24.93
09:08:39,6.9,979.0,104.0,110.06,6.06,25.05
09:09:24,7.2,957.0,104.0,110.23,6.23,25.16
09:10:09,7.2,1043.0,104.0,110.39,6.39,25.27
09:10:54,7.2,1245.0,104.0,110.55,6.55,25.38
09:11:39,7.2,1208.0,104.0,110.72,6.72,25.49
09:12:24,7.2,1307.0,104.0,110.88,6.88,25.6
09:13:09,7.2,1230.0,104.0,111.05,7.05,25.71
09:13:54,7.2,1090.0,104.0,111.22,7.22,25.82
09:14:39,7.2,1053.0,104.0,111.38,7.38,25.93
09:15:24,7.2,1043.0,104.0,111.55,7.55,26.04
09:16:09,7.2,1051.0,104.0,111.71,7.71,26.15
09:16:54,7.2,983.0,104.0,111.88,7.88,26.26
09:17:39,7.2,1033.0,104.0,112.05,8.05,26.37
09:18:24,7.2,979.0,104.0,112.22,8.22,26.48
09:19:10,7.2,1059.0,104.0,112.39,8.39,26.6
09:19:55,6.9,815.0,104.0,112.55,8.55,26.71
09:20:40,7.2,962.0,104.0,112.72,8.72,26.82
09:21:25,7.2,969.0,104.0,112.89,8.89,26.92
09:22:10,7.2,1003.0,104.0,113.06,9.06,27.03
09:22:55,7.2,1106.0,104.0,113.23,9.23,27.14
