Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
16:52:20,8.1,10284.0,250.0,249.72,-0.28,29.4
16:52:22,8.1,10274.0,249.0,249.72,0.72,29.4
16:52:24,8.1,10263.0,248.0,249.73,1.73,29.39
16:52:26,8.1,10258.0,247.0,249.74,2.74,29.39
16:52:28,8.1,10248.0,246.0,249.75,3.75,29.38
16:52:30,8.1,10243.0,245.0,249.75,4.75,29.38
16:52:32,8.1,10238.0,244.0,249.76,5.76,29.37
16:52:34,8.1,10226.0,243.0,249.77,6.77,29.37
16:52:36,8.1,10223.0,242.0,249.78,7.78,29.36
16:52:37,8.1,10213.0,241.0,249.78,8.78,29.36
16:52:39,8.1,10211.0,240.0,249.79,9.79,29.36
16:52:41,8.1,10201.0,239.0,249.79,10.79,29.35
16:52:43,8.1,10194.0,238.0,249.8,11.8,29.35
16:52:45,8.1,10189.0,237.0,249.81,12.81,29.34
16:52:47,8.1,10179.0,236.0,249.82,13.82,29.34
16:52:48,8.1,10173.0,235.0,249.82,14.82,29.33
16:52:50,8.1,10166.0,234.0,249.83,15.83,29.33
16:52:52,8.1,10164.0,233.0,249.84,16.84,29.32
16:52:54,8.1,10160.0,232.0,249.84,17.84,29.32
16:52:56,8.1,10154.0,231.0,249.85,18.85,29.31
16:52:58,8.1,10150.0,230.0,249.86,19.86,29.31
16:53:00,8.1,10143.0,229.0,249.86,20.86,29.3
16:53:02,8.1,10134.0,228.0,249.87,21.87,29.3
16:53:04,8.1,10129.0,227.0,249.88,22.88,29.29
16:53:06,8.1,10119.0,226.0,249.89,23.89,29.29
16:53:08,8.1,10109.0,225.0,249.89,24.89,29.29
16:53:10,8.1,10104.0,224.0,249.9,25.9,29.28
16:53:12,8.1,10096.0,223.0,249.91,26.91,29.28
16:53:14,8.1,10086.0,222.0,249.92,27.92,29.27
16:53:15,8.1,10078.0,221.0,249.92,28.92,29.27
16:53:17,8.1,10065.0,220.0,249.93,29.93,29.26
16:53:19,8.1,10056.0,219.0,249.94,30.94,29.26
16:53:21,8.1,10048.0,218.0,249.94,31.94,29.25
16:53:23,8.1,10037.0,217.0,249.95,32.95,29.25
16:53:25,8.1,10022.0,216.0,249.96,33.96,29.24
16:53:26,8.1,10015.0,215.0,249.96,34.96,29.24
16:53:28,8.1,10003.0,214.0,249.97,35.97,29.24
16:53:31,8.1,9993.0,213.0,249.98,36.98,29.23
16:53:32,8.1,9988.0,212.0,249.98,37.98,29.23
16:53:34,8.1,9974.0,211.0,249.99,38.99,29.22
16:53:36,7.8,9968.0,210.0,250.0,40.0,29.22
16:53:38,7.8,9958.0,209.0,250.01,41.01,29.21
16:53:40,7.8,9945.0,208.0,250.01,42.01,29.21
16:53:42,7.8,9936.0,207.0,250.02,43.02,29.2
16:53:44,7.8,9922.0,206.0,250.03,44.03,29.2
16:53:46,7.8,9907.0,205.0,250.04,45.04,29.19
16:53:48,7.8,9897.0,204.0,250.04,46.04,29.19
16:53:50,7.8,9882.0,203.0,250.05,47.05,29.18
16:53:52,7.8,9873.0,202.0,250.06,48.06,29.18
16:53:53,7.8,9865.0,201.0,250.06,49.06,29.17
16:53:55,7.8,9853.0,200.0,250.07,50.07,29.17
16:53:57,7.8,9839.0,199.0,250.08,51.08,29.16
16:53:59,7.8,9831.0,198.0,250.09,52.09,29.16
16:54:01,7.8,9817.0,197.0,250.09,53.09,29.15
16:54:03,7.8,9803.0,196.0,250.1,54.1,29.15
16:54:05,7.8,9797.0,195.0,250.11,55.11,29.14
16:54:07,7.8,9782.0,194.0,250.12,56.12,29.14
16:54:09,7.8,9765.0,193.0,250.12,57.12,29.13
16:54:11,7.8,9750.0,192.0,250.13,58.13,29.13
16:54:13,7.8,9736.0,191.0,250.14,59.14,29.12
16:54:15,7.8,9721.0,190.0,250.14,60.14,29.12
16:54:17,7.8,9705.0,189.0,250.15,61.15,29.11
16:54:19,7.8,9690.0,188.0,250.16,62.16,29.11
16:54:20,7.8,9683.0,187.0,250.16,63.16,29.11
16:54:22,7.8,9668.0,186.0,250.17,64.17,29.1
16:54:24,7.8,9651.0,185.0,250.18,65.18,29.1
16:54:26,7.8,9642.0,184.0,250.19,66.19,29.09
16:54:28,7.8,9630.0,183.0,250.19,67.19,29.09
16:54:30,7.8,9622.0,182.0,250.2,68.2,29.08
16:54:32,7.8,9613.0,181.0,250.21,69.21,29.08
16:54:34,7.8,9601.0,180.0,250.22,70.22,29.07
16:54:36,7.8,9590.0,179.0,250.22,71.22,29.07
16:54:37,7.8,9579.0,178.0,250.23,72.23,29.06
16:54:39,7.8,9570.0,177.0,250.23,73.23,29.06
16:54:41,7.8,9555.0,176.0,250.24,74.24,29.06
16:54:43,7.8,9547.0,175.0,250.25,75.25,29.05
16:54:45,7.8,9529.0,174.0,250.26,76.26,29.05
16:54:47,7.8,9521.0,173.0,250.26,77.26,29.04
16:54:49,7.8,9510.0,172.0,250.27,78.27,29.04
16:54:51,7.8,9500.0,171.0,250.28,79.28,29.03
16:54:53,7.8,9494.0,170.0,250.29,80.29,29.03
16:54:55,7.8,9483.0,169.0,250.29,81.29,29.02
16:54:57,7.8,9476.0,168.0,250.3,82.3,29.02
16:54:58,7.8,9468.0,167.0,250.31,83.31,29.01
16:55:00,7.8,9457.0,166.0,250.31,84.31,29.01
16:55:03,7.8,9441.0,165.0,250.32,85.32,29.0
16:55:04,7.8,9431.0,164.0,250.33,86.33,29.0
16:55:06,7.8,9422.0,163.0,250.33,87.33,28.99
16:55:08,7.8,9410.0,162.0,250.34,88.34,28.99
16:55:10,7.8,9400.0,161.0,250.35,89.35,28.98
