Time, Panel Voltage, Light LUX, Bearing, Solar Azimuth, Offset, Zenith
09:54:49,8.64,5235.0,118.0,117.92,-0.08,34.41
09:54:51,8.64,5171.0,119.0,117.93,-1.07,34.42
09:54:53,8.64,5139.0,120.0,117.93,-2.07,34.42
09:54:55,8.64,5161.0,121.0,117.94,-3.06,34.43
09:54:57,8.64,5160.0,122.0,117.95,-4.05,34.43
09:54:59,8.64,5139.0,123.0,117.96,-5.04,34.44
09:55:01,8.61,5167.0,124.0,117.97,-6.03,34.44
09:55:02,8.61,5166.0,125.0,117.97,-7.03,34.44
09:55:04,8.61,5175.0,126.0,117.98,-8.02,34.45
09:55:06,8.61,5169.0,127.0,117.99,-9.01,34.45
09:55:08,8.61,5169.0,128.0,117.99,-10.01,34.46
09:55:10,8.61,5171.0,129.0,118.0,-11.0,34.46
09:55:12,8.61,5163.0,130.0,118.01,-11.99,34.47
09:55:13,8.61,5163.0,131.0,118.01,-12.99,34.47
09:55:15,8.61,5168.0,132.0,118.02,-13.98,34.47
09:55:17,8.61,5168.0,133.0,118.03,-14.97,34.48
09:55:19,8.61,5176.0,134.0,118.04,-15.96,34.48
09:55:21,8.58,5167.0,135.0,118.05,-16.95,34.49
09:55:23,8.58,5171.0,136.0,118.06,-17.94,34.49
09:55:25,8.58,5165.0,137.0,118.06,-18.94,34.5
09:55:27,8.58,5165.0,138.0,118.07,-19.93,34.5
09:55:29,8.58,5165.0,139.0,118.08,-20.92,34.51
09:55:30,8.58,5174.0,140.0,118.08,-21.92,34.51
09:55:32,8.58,5272.0,141.0,118.09,-22.91,34.51
09:55:34,8.58,5180.0,142.0,118.1,-23.9,34.52
09:55:36,8.58,5177.0,143.0,118.11,-24.89,34.52
09:55:38,8.55,5161.0,144.0,118.12,-25.88,34.53
09:55:40,8.55,5166.0,145.0,118.12,-26.88,34.53
09:55:41,8.55,5163.0,146.0,118.13,-27.87,34.53
09:55:43,8.55,5157.0,147.0,118.14,-28.86,34.54
09:55:45,8.55,5161.0,148.0,118.15,-29.85,34.54
09:55:47,8.55,5161.0,149.0,118.15,-30.85,34.55
09:55:49,8.55,5152.0,150.0,118.16,-31.84,34.55
09:55:51,8.55,5157.0,151.0,118.17,-32.83,34.56
09:55:52,8.52,5152.0,152.0,118.17,-33.83,34.56
09:55:54,8.52,5161.0,153.0,118.18,-34.82,34.56
09:55:56,8.52,5174.0,154.0,118.19,-35.81,34.57
09:55:58,8.52,5171.0,155.0,118.2,-36.8,34.57
09:56:00,8.52,5159.0,156.0,118.21,-37.79,34.58
09:56:02,8.52,5165.0,157.0,118.21,-38.79,34.58
09:56:04,8.52,5173.0,158.0,118.22,-39.78,34.59
09:56:06,8.49,5175.0,159.0,118.23,-40.77,34.59
09:56:08,8.49,5182.0,160.0,118.24,-41.76,34.6
09:56:09,8.49,5201.0,161.0,118.24,-42.76,34.6
09:56:11,8.49,5198.0,162.0,118.25,-43.75,34.6
09:56:13,8.49,5215.0,163.0,118.26,-44.74,34.61
09:56:15,8.49,5232.0,164.0,118.27,-45.73,34.61
09:56:17,8.49,5234.0,165.0,118.28,-46.72,34.62
09:56:19,8.49,5232.0,166.0,118.28,-47.72,34.62
09:56:21,8.46,5247.0,167.0,118.29,-48.71,34.63
09:56:22,8.46,5276.0,168.0,118.3,-49.7,34.63
09:56:24,8.46,5270.0,169.0,118.3,-50.7,34.63
09:56:26,8.46,5250.0,170.0,118.31,-51.69,34.64
09:56:28,8.46,5254.0,171.0,118.32,-52.68,34.64
09:56:30,8.46,5256.0,172.0,118.33,-53.67,34.65
09:56:32,8.43,5244.0,173.0,118.34,-54.66,34.65
09:56:34,8.43,5256.0,174.0,118.35,-55.65,34.66
09:56:36,8.43,5179.0,175.0,118.35,-56.65,34.66
09:56:38,8.43,5181.0,176.0,118.36,-57.64,34.67
09:56:39,8.43,5196.0,177.0,118.37,-58.63,34.67
09:56:41,8.43,5184.0,178.0,118.37,-59.63,34.67
09:56:43,8.4,5196.0,179.0,118.38,-60.62,34.68
09:56:45,8.4,5207.0,180.0,118.39,-61.61,34.68
09:56:47,8.4,5201.0,181.0,118.4,-62.6,34.69
09:56:49,8.4,5228.0,182.0,118.41,-63.59,34.69
09:56:50,8.4,5289.0,183.0,118.41,-64.59,34.69
